Product ID,Product Type,Code,Name,Brand,Description,Cost Price,Retail Price,Sale Price,Calculated Price,Fixed Shipping Price,Free Shipping,Warranty,Weight,Width,Height,Depth,Allow Purchases,Product Visible,Product Availability,Product Inventoried,Stock Level,Low Stock Level,Date Added,Date Modified,Category Details,Images,Page Title,META Keywords,META Description,Product Condition,Product URL,Redirect Old URL?
67,P,39,PowerTap PowerCal,PowerTap,"PowerCal is the first-ever heart rate-based powermeter from PowerTap. After pouring through countless athlete data files, PowerTap developed an algorithim to correlate the relationship between heart rate and power output. PowerCal is easy to set up and uses your personal data to calculate power output. And since it's based on heart rate, you can get equivalent power data for all of your athletic activities, including swimming and running for easier anaysis of all of your training. And just like their PowerTap powermeters, it's ANT+ compatible, too.",0,0,,99.99,0,N,,2,8,6,8,Y,Y,FREE U.S. Shipping,Y,97,0,12/2/12,1/8/13,"Category Name: PowerTap, Category Path: PowerTap",http://www.fascatpowermeters.com/product_images/b/425/cycleops_powercal_powermeter_strap_L__34773.jpg,CycleOps PowerTap PowerCal heart-rate based powermeter,CycleOps PowerTap PowerCal heart-rate based powermeter,CycleOps PowerTap PowerCal heart-rate based powermeter,New,/powertap-powercal/,
69,P,40,PowerTap G3 46mm Carbon Rear Wheel Powermeter,PowerTap,"Ride smarter, faster and more aero with PowerTap's G3 46mm Carbon Rear Wheel PowerTap hand-laced their G3 hub to a Reynold's 46mm carbon rim for the ultimate do-it-all aero race wheel! Pair it with your ANT+ computer and get ready to fly! PowerTap G3 rear hub DT Swiss Aerolite spokes Shimano/SRAM option is 9,10 & 11spd compatible ANT+ compatible ",899.99,0,,1499.99,0,N,,16,26,26,6,Y,Y,FREE U.S. Shipping,Y,400,0,1/3/12,6/12/13,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/n/548/powertap_g3_11spd_compatible__37011.jpg,PowerTap G3 46mm Reynolds Carbon Rear Wheel for Road and Triathlon bikes,PowerTap G3 46mm Reynolds Carbon Rear Wheel for Road and Triathlon bikes,PowerTap G3 46mm Reynolds Carbon Rear Wheel for Road and Triathlon bikes,New,/powertap-g3-46mm-carbon-rear-wheel-powermeter/,
107,P,291,PowerTap G3 MTB Disc Hub (32 Hole),PowerTap,"Turn your XC machine into a training powerhouse with PowerTap's G3 MTB Disc Hub! The alloy axle keeps it light without sacrificing stiffness and the included PowerCap removal tool makes replacing the battery a breeze. Plus, the Pro hub transmits wirelessly to your favorite ANT+ compatible device. ANT+ Compatible Easy to sevice Accurate to +/- 1.5% Weight: 446g ",473.99,789.99,,789.99,0,N,,3,10,12,6,Y,Y,FREE U.S. Shipping,Y,98,0,27/07/2012,20/05/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Mountain Bike Powermeters, Category Path: Mountain Bike Powermeters",http://www.fascatpowermeters.com/product_images/k/154/powertap_g3_mtb_disc_hub_powermeter__66180.jpg,PowerTap Pro Hub Powermeter,"PowerTap, CycleOps, bicycle powermeter, bike powermeter, Pro hub",PowerTap Pro Hub Powermeter for training with power,New,/powertap-g3-mtb-disc-hub-32-hole/,
144,P,3001,CycleOps Super Magneto Pro Trainer,PowerTap,Maximize your indoor riding time with the versatile CycleOps Super Magneto Pro Trainer. The adjustable magnetic resistance unit makes it easy to choose the right power curve for your workout for that ideal on-the-road feel. The supe-stable frame adjusts for uneven surfaces and folds flat for easy storage and travel. Bikes install easily thanks to a quick-cam lever and the trainer can be adjusted to fit 29ers.,0,0,,399.99,0,N,,25,24,21,10,Y,Y,,Y,99,0,20/11/2012,27/01/2014,"Category Name: PowerTap, Category Path: PowerTap",http://www.fascatpowermeters.com/product_images/o/226/cycleops_super_magneto_pro_trainer__87322.jpg,CycleOps Super Magneto Pro Trainer,"CycleOps Super Magneto Pro Bike Trainer, indoor bike trainer","CycleOps Super Magneto Pro Trainer, indoor bicycle trainer",New,/cycleops-super-magneto-pro-trainer/,
146,P,3002,CycleOps PowerBeam Pro Trainer,PowerTap,"Train inside like you're outside with CycleOps' Powerbeam Pro Trainer! Boasting CycleOps PowerTap technology, this trainer uses includes the Virtual Training software so you can sync to your trainer and set exact power targets for precise power-based training. And the Virtual Training Softwarelets you access real-world courses from around the globe so your inside ride is exactly what you'd be doing on the road. You can even use the Joule GPS (optional) to record & upload you own routes!",0,1299,,1299.99,0,N,,26,24,21,10,Y,Y,FREE U.S. Shipping,Y,99,0,17/12/2012,19/09/2013,"Category Name: PowerTap, Category Path: PowerTap",http://www.fascatpowermeters.com/product_images/q/253/cycleops_virtual_trainer_1__10809.jpg,CycleOps Powerbeam Pro Trainer with Virtual Training,"CycleOps Powerbeam Pro Trainer, Joule GPS, indoor bike trainer","CycleOps Powerbeam Pro Trainer, Joule GPS, indoor bicycle trainer",New,/cycleops-powerbeam-pro-trainer/,
147,P,401,PowerTap G3 ENVE SES 3.4 Carbon Wheelset,PowerTap,"Ride smarter, faster and more aero with PowerTap's G3 ENVE Carbon Wheelset! PowerTap hand-laced their G3 hub to ENVE Composites's SES 3.4 carbon rims for the ultimate do-it-all aero race wheelset! Pair it with your ANT+ computer and get ready to storm your next race! PowerTap G3 rear hub DT Swiss Aerolite spokes Depth: 35mm Front / 45mm Rear Shimano/SRAM option is 9,10 & 11spd compatible Weight: 1355g Tubular / 1520g Clincher Includes brake pads for carbon rims ANT+ compatible ",1919.99,3199.99,,3199.99,0,N,,16,26,26,5,Y,Y,FREE U.S. Shipping,Y,399,0,18/12/2012,20/05/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/u/825/powertap_g3_11spd_compatible__65705.jpg,PowerTap G3 Enve SES Carbon Wheel for Road and Triathlon bikes,PowerTap G3 Enve SES Carbon Wheel for Road and Triathlon bikes,PowerTap G3 Enve SES Carbon Wheel for Road and Triathlon bikes,New,/powertap-g3-enve-ses-3-4-carbon-wheelset/,
148,P,402,PowerTap G3 ENVE SES 6.7 Carbon Wheelset,PowerTap,"Ride smarter, faster and more aero with the PowerTap G3 ENVE SES 6.7 Carbon Wheelset! PowerTap hand-laced their G3 hub to ENVE Composites's SES 6.7 carbon rims for a deep aero race wheelset! Pair it with your ANT+ computer and get ready to storm your next race! PowerTap G3 rear hub DT Swiss Aerolite spokes Depth: 60mm Front / 70mm Rear Shimano/SRAM option is 9,10 & 11spd compatible Weight: 1420g Tubular / 1660g Clincher Includes brake pads for carbon rims ANT+ compatible ",1919.99,3199.99,,3199.99,0,N,,16,26,26,5,Y,Y,FREE U.S. Shipping,Y,399,0,18/12/2012,20/05/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/x/826/powertap_g3_11spd_compatible__02913.jpg,PowerTap G3 Enve SES Carbon Wheelset for Road and Triathlon bikes,PowerTap G3 Enve SES Carbon Wheelset for Road and Triathlon bikes,PowerTap G3 Enve SES Carbon Wheelset for Road and Triathlon bikes,New,/powertap-g3-enve-ses-6-7-carbon-wheelset/,
149,P,7039,PowerTap Shimano 11spd Freehub Body,PowerTap,Use your current PowerTap wheel with Shimano's new Dura Ace 9000 11-spd grouppo with CycleOps' PowerTap freehub body for Shimano 11spd.,0,0,,99.99,30,N,,1,6,6,8,Y,Y,FREE U.S. Shipping,Y,10,0,21/12/2012,19/09/2013,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels",http://www.fascatpowermeters.com/product_images/w/733/Powertap_shimano_11spd_freehub__59585.jpg,,,,New,/powertap-freehub-body/,
163,P,7040,PowerTap Campagnolo Freehub Body,PowerTap,Convert your Shimano PowerTap wheel to use with your Campagnolo grouppo with PowerTap's Campy freehub body.,0,0,,74.99,30,N,,1,6,6,8,Y,Y,FREE U.S. Shipping,Y,100,0,29/05/2013,6/6/13,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels",http://www.fascatpowermeters.com/product_images/w/802/powertap_campy_freehub_body__55543.png,PowerTap Freehub Body For Campagnolo,campy powertap freehub,PowerTap Freehub Body For Campagnolo,New,/powertap-campagnolo-freehub-body/,
165,P,7041,CycleOps Riser Block,PowerTap,"The perfect accessory for your CycleOps trainer, the Climbing Block features 3 different heights to give you multiple position options on your indoor rides. The wide stance provides a stable platform for sprints and you can stack 2 blocks for a total of 12 different positions.",0,0,,25.99,0,N,,6,20,10,20,Y,Y,,Y,99,0,18/07/2013,18/07/2013,"Category Name: PowerTap, Category Path: PowerTap",http://www.fascatpowermeters.com/product_images/f/765/cycleops_rider_block_1__42067.jpg,CycelOps Riser Block,CycelOps Riser Block,CycelOps Riser Block,New,/cycleops-riser-block/,
180,P,4012,PowerTap G3 46mm Carbon Wheelset - ON SALE!,PowerTap,"Ride smarter, faster and more aero with PowerTap's G3 46mm Carbon Wheelset! PowerTap hand-laced their G3 hub to Reynold's 46mm carbon clincher rims for the an afforadable do-it-all aero race wheelset! Pair it with your ANT+ computer and get ready to fly! PowerTap G3 rear hub DT Swiss Aerolite spokes Depth: 46mm Shimano/SRAM option is 9,10 & 11spd compatible Weight: 1590g Includes brake pads for carbon rims ANT+ compatible ",1319.99,,1979.1,2199.99,0,N,,16,27,28,12,Y,Y,FREE U.S. Shipping,Y,99,0,19/09/2013,21/01/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters|Category Name: On Sale!, Category Path: On Sale!",http://www.fascatpowermeters.com/product_images/g/050/powertap_g3_11spd_compatible__26626.jpg,PowerTap G3 Enve SES Carbon Wheel for Road and Triathlon bikes,PowerTap G3 Enve SES Carbon Wheel for Road and Triathlon bikes,PowerTap G3 Enve SES Carbon Wheel for Road and Triathlon bikes,New,/powertap-g3-46mm-carbon-wheelset-on-sale/,
183,P,40303,PowerTap G3 Zipp Firecrest Rear Wheel Powermeter,PowerTap,"With the PowerTap G3 Zipp Firecrest Rea Wheel, you can finally measure power in your big race without sacrificing aerodynamics or weight! PowerTap has hand-laced their G3 powermeter hub to Zipp's proven Firecrest Carbon Clincher rims for the ultimate race-day powermeter! PowerTap G3 rear hub Zipp Firecrest Carbon Clincher Rim Sapim CX-Ray bladed spokes Shimano/SRAM option is 9,10 & 11spd compatible ANT+ compatible ",899.99,0,,1850,0,N,,16,26,26,6,Y,Y,FREE U.S. Shipping,Y,400,0,19/09/2013,20/05/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/b/293/powertap_g3_11spd_compatible__82336.jpg,PowerTap G3 Zipp Firecrest Rear Wheel for Road and Triathlon bikes,PowerTap G3 Zipp Firecrest Rear Wheel for Road and Triathlon bikes,PowerTap G3 Zipp Firecrest Rear Wheel for Road and Triathlon bikes,New,/powertap-g3-zipp-firecrest-rear-wheel-powermeter/,
187,P,4032,PowerTap G3 HED Ardennes Wheelset,PowerTap,"Storm barriers and crush cobbles aboard PowerTap's G3 HED Ardennes Wheelset Powermeter! PowerTap's laced their trusty G3 powermeter hub to HED's stout Ardennes rims. At 23mm wide, these rims turn the roughest courses to butter without the weight penalty. Pair it with the PowerTap Joule GPS or your favorite ANT+ computer and start hitting the rough stuff! PowerTap G3 rear hub Rim Width: 23mm Shimano/SRAM option is 9,10 & 11spd compatible Weight: 1589g ANT+ compatible ",1319.99,0,,1890,0,N,,16,27,28,12,Y,Y,FREE U.S. Shipping,Y,99,0,27/09/2013,20/05/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Cyclocross Powermeters, Category Path: Cyclocross Powermeters|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/c/419/powertap_g3_11spd_compatible__97766.jpg,PowerTap G3 HED Ardennes Wheelset for Road and Cyclocross bikes,PowerTap G3 HED Ardennes Wheelset for Road and Cyclocross bikes,PowerTap G3 HED Ardennes Wheelset for Road and Cyclocross bikes,New,/powertap-g3-hed-ardennes-wheelset/,
189,P,4055,PowerTap G3 HED Disc Rear Wheel Powermeter,PowerTap,"Smash your PR with PowerTap's G3 HED Disc Rear Wheel! PowerTap's proven G3 powermeter is combined with HED's slippery carbon disc wheel for the ultimate aero powermeter! Pair it with your Joule GPS or other ANT+ computer and get ready to fly! PowerTap G3 rear hub Weight: 1397g Shimano/SRAM option is 9,10 & 11spd compatible ANT+ compatible ",899.99,0,,1940,0,N,,16,26,26,6,Y,Y,FREE U.S. Shipping,Y,100,0,1/10/13,20/05/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: Powermeter Hubs and Wheels, Category Path: Powermeter Hubs and Wheels|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/m/445/powertap_g3_11spd_compatible__49590.jpg,PowerTap G3 HED Disc Rear Wheel for Road and Triathlon bikes,PowerTap G3 HED Disc Rear Wheel for Road and Triathlon bikes,PowerTap G3 HED Disc Rear Wheel for Road and Triathlon bikes,New,/powertap-g3-hed-disc-rear-wheel-powermeter/,
197,P,Copy of 3001,Used CycleOps Super Magneto Pro Trainer ,PowerTap,Maximize your indoor riding time with the versatile CycleOps Super Magneto Pro Trainer. The adjustable magnetic resistance unit makes it easy to choose the right power curve for your workout for that ideal on-the-road feel. The supe-stable frame adjusts for uneven surfaces and folds flat for easy storage and travel. Bikes install easily thanks to a quick-cam lever and the trainer can be adjusted to fit 29ers.These trainers are well-maintained and were used in FasCat's indoor cycling fleet.  ,0,0,,150,0,N,,25,24,21,10,Y,Y,,Y,4,1,26/02/2014,24/03/2014,"Category Name: PowerTap, Category Path: PowerTap|Category Name: On Sale!, Category Path: On Sale!",http://www.fascatpowermeters.com/product_images/x/957/cycleops_super_magneto_pro_trainer__92899.jpg,CycleOps Super Magneto Pro Trainer,"CycleOps Super Magneto Pro Bike Trainer, indoor bike trainer","CycleOps Super Magneto Pro Trainer, indoor bicycle trainer",New,/used-cycleops-super-magneto-pro-trainer/,
63,P,34,Garmin Vector PowerMeter Pedals,Garmin,"Garmin's Vector Powermeter Pedals measure power from both pedals for the most accurate power data.The Exustar PR3st pedals house 8 silicone strain gauges each to measure power for the right and left leg individually so you can identify and target inefficiencies. The Vector Pedals are ANT+ compatible so you can record data with your favorite head unit & see the whole force profile of your pedal stroke when you download. Plus, the pedals are easy to swap between bikes and take with you when you travel, too! Weight: 325g Accurate to +/-2% Incudes cleats with 6 degrees of float ",1104.99,0,,1699.99,0,N,,4,10,12,6,Y,Y,In stock!! ,Y,6,0,12/2/12,20/05/2014,"Category Name: Garmin, Category Path: Garmin|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters",http://www.fascatpowermeters.com/product_images/s/744/garmin_vector_expolded_view__27306.jpg,Garmin Vector Pedal PowerMeter for Road and Triathlon Bikes,Garmin Vector Pedal PowerMeter for Road and Triathlon Bikes,Garmin Vector Pedal PowerMeter for Road and Triathlon Bikes,New,/garmin-vector-powermeter-pedals/,
65,P,36,Garmin Edge 810,Garmin,"When you want it all, you want the Garmin Edge 810! The brilliantly colored touch display screen shows maps as well as all of your riding metrics and even works with gloves! The Edge 810 lets you maximize your training with customizable workouts, Virtual Partner and Virtual Racer features. The 810 pairs with your favorite ANT+ powermeter and accessories as well as your smartphone for live tracking and social networking while you ride! And when you finally get home again, you can upload your metrics to your computer via USB cable for in-depth analysis.",0,0,,499.99,0,N,,2,10,12,6,Y,Y,FREE U.S. Shipping,Y,93,0,12/2/12,4/9/13,"Category Name: Garmin, Category Path: Garmin|Category Name: ANT+ Cycling Computers for Powermeters, Category Path: ANT+ Cycling Computers for Powermeters",http://www.fascatpowermeters.com/product_images/t/085/garmi_edge_810__99894.jpg,Garmin Edge 810 ANT+ GPS Cycle Computer for powermeters,Garmin Edge 810 ANT+ GPS Cycle Computer for powermeters,Garmin Edge 810 ANT+ GPS Cycle Computer for powermeters,New,/garmin-edge-810/,
66,P,37,Garmin Forerunner 910XT,Garmin,"Garmin's Forerunner 910XT is the ultimate watch for triathletes! Track your swim, bike and run metrics from training and racing on the same computer. Design your own workouts, race virtual competitors and track it all with Garmin's trusted GPS technology. Plus, the 910XT is ANT+ compatible so you can pair it with your favorite ANT+ powermeter for better training and racing on the bike. And when you finally get back home, the 910XT wirelessly uploads your data to your computer.",0,0,,399.99,0,N,,2,10,12,6,Y,Y,FREE U.S. Shipping,Y,97,0,12/2/12,9/9/13,"Category Name: Garmin, Category Path: Garmin|Category Name: ANT+ Cycling Computers for Powermeters, Category Path: ANT+ Cycling Computers for Powermeters",http://www.fascatpowermeters.com/product_images/t/611/garmin_forerunner_910xt_features_2012__47418.jpg,Garmin Forerunner 910XT GPS Training Watch for Triathletes,Garmin Forerunner 910XT GPS Training Watch for Triathletes,Garmin Forerunner 910XT GPS Training Watch for Triathletes,New,/garmin-910xt/,
152,P,351,Garmin Edge 510,Garmin,"In Stock Now!Your riding just got more social with Garmin's Edge 510! This sleek touchscreen computer tracks your speed, location and elevation with Garmin's high sensitivity GPS. Add your ANT+ compatible powermeter and heart rate strap and collect even more data for a better analysis of your ride. And sync it to your Bluetooth 4.0 smartphone and let your friends follow your ride in real time!  ",0,0,,329.99,0,N,,2,10,12,6,Y,Y,FREE U.S. Shipping,Y,97,0,12/1/13,13/03/2013,"Category Name: Garmin, Category Path: Garmin|Category Name: ANT+ Cycling Computers for Powermeters, Category Path: ANT+ Cycling Computers for Powermeters",http://www.fascatpowermeters.com/product_images/h/876/cf_lg__43455.jpg,Garmin Edge 510 ANT+ GPS Cycle Computer,"Garmin Edge 501 ANT+ GPS Cycle Computer for road bikes, triathlon bikes, and mountain bikes","Garmin Edge 510 ANT+ GPS Cycle Computer for road bikes, triathlon bikes, and mountain bikes",New,/garmin-edge-510/,
68,P,38,WKO+ Power Analysis Software,WKO+,Type a description for this product here...,0,0,,129,0,Y,,0,0,0,0,Y,Y,,N,0,0,13/02/2012,18/01/2013,"Category Name: WKO+, Category Path: WKO+|Category Name: Analysis Software, Category Path: Analysis Software",http://www.fascatpowermeters.com/product_images/z/193/WKO_Screenshot__98662.png,WKO+ power file analysis software,WKO+ power file analysis software,WKO+ power file analysis software,New,/wko-power-analysis-software/,
117,P,3300,Stages Shimano Road Bike Power Meter,Stages,"The Stages powermeter is available in left arm only or complete crankset configuration. The Stages power meter measures force on the left side crankarm and uses an algorithm to calculate overall power from both sides with an accuracy of +/-2%.  It's fully-sealed and ANT+ compatible so it will work with your existing Garmin or PowerTap head unit. It's also Bluetooth-ready and works with any Bluetooth 4 equipped phone like the iPhone 5 and 4S. And, it only adds 20 grams to the original weight of the crankarm! The Stages PowerMeters is available for LOCAL pickup only but if you need it shipped, you can Order yours through our link at Stages! Available for U.S. & Canada shipping only, sorry no International Shipping. By using our affiliate link you'll be able to take advantage of our Free Month of Coaching.  Your Stages will come from Stages themselves but we get credit and you get a FREE Month of Coaching. Local: Order online & pick up in store! Bluetooth Ready 20 grams!! accuracy of +/- 2% Need more info? Check out our FAQ's!",0,0,,699.99,0,N,,1000,6,6,11,Y,N,Local Purchase Only. Click our Affiliate link below for U.S. shipping. No International Orders,N,0,0,25/09/2012,5/9/13,"Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters|Category Name: Stages Cycling, Category Path: Stages Cycling",http://www.fascatpowermeters.com/product_images/h/901/stages_shimano_9000_powermeter__37028.jpg,Stages Shimano Power Meters for Road Bikes,"stages dura ace 9000 powermeters, stages ultegra powermeter, stages crankarm power meter",Stages Shimano Powermeters for road bikes,New,/stages-shimano-road-bike-power-meter/,
161,P,3312,Stages Cannondale Hollowgram Power Meter,Stages,"Need it Shipped? Order yours through our link at Stages! Available for U.S. & Canada only. Local: Order online & pick up in store! Bluetooth Ready 20 grams!! accuracy of +/- 2% Need BB30 on your road bike? The Stages Cannondale Hollowgram Power Meter makes it easy to upgrade to riding with power! The Stages Cannondale Hollowgram power meter measures force on the left side crankarm and uses an algorithm to calculate overall power from both sides with an accuracy of +/-2%.  It's fully-sealed and ANT+ compatible so it will work with your existing Garmin or CycleOps head unit. It's also Bluetooth-ready and works with any Bluetooth 4 equipped phone like the iPhone 5 and 4S. And, it only adds 20 grams to the original weight of the crankarm! Need more info? Check out our FAQ's!",0,0,,799.99,0,N,,1000,6,6,11,Y,N,In-store pickup only. See below for U.S. shipping.,N,0,0,18/04/2013,6/12/13,"Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters|Category Name: Stages Cycling, Category Path: Stages Cycling",http://www.fascatpowermeters.com/product_images/w/643/stages_roadcrank_on_bike__34270.jpg,Stages SRAM Rival Power Meter ,"stages sram rival powermeter crank, stage one rival powermeter",Stages SRAM Rival Power Meter for road bikes,New,/stages-cannondale-hollowgram-power-meter/,
162,P,33122222,Test,Stages,TEST!,0,0,,0.02,0,N,,0,0,0,0,Y,N,In-store pickup only. See below for U.S. shipping.,N,0,0,24/04/2013,14/06/2013,"Category Name: Analysis Software, Category Path: Analysis Software",http://www.fascatpowermeters.com/product_images/u/300/fascat_display_case_2013__29531.jpg,StageONE SRAM Rival Power Meter ,"stages sram rival powermeter crank, stage one rival powermeter",Stages SRAM Rival Power Meter for road bikes,New,/test/,
176,P,3322,Stages Shimano Ultegra 6700 Power Meter,Stages,"The Stages Ultegra powermeter is available in left arm only or complete crankset configuration. The Stages power meter measures force on the left side crankarm and uses an algorithm to calculate overall power from both sides with an accuracy of +/-2%.  It's fully-sealed and ANT+ compatible so it will work with your existing Garmin or PowerTap head unit. It's also Bluetooth-ready and works with any Bluetooth 4 equipped phone like the iPhone 5 and 4S. And, it only adds 20 grams to the original weight of the crankarm! The Stages PowerMeters is available for LOCAL pickup only but if you need it shipped, you can  Order Yours through our Link at Stages.  Available for U.S. & Canada shipping only, sorry no International Shipping. By using our  Stages Affiliate Link  you'll be able to take advantage of our Free Month of Coaching.  Your Stages will come from Stages themselves but we get credit and you get a FREE Month of Coaching. Local: Order online & pick up in store! Bluetooth Ready 20 grams!! accuracy of +/- 2% Need more info? Check out our FAQ's!",0,799.99,,799.99,0,N,,1000,6,6,11,Y,N,Local Purchase Only. Click our Affiliate link below for U.S. shipping. No International Orders,N,0,0,5/9/13,4/4/14,"Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters|Category Name: Stages Cycling, Category Path: Stages Cycling",http://www.fascatpowermeters.com/product_images/h/379/stages_bluetooth_powermeter__40675.jpg,Stages Shimano Ultegra Power Meters for Road and Triathlon Bikes,"Stages Shimano Ultegra powermeters, stages crankarm power meter",Stages Shimano Ultegra Powermeters for road and triathlon bikes,New,/stages-shimano-ultegra-6700-power-meter/,
178,P,3324,Stages Shimano Dura Ace 7900 Power Meter,Stages,"The Stages Dura Ace 7900 powermeter is available in a left arm configuration. The Stages power meter measures force on the left side crankarm and uses an algorithm to calculate overall power from both sides with an accuracy of +/-2%.  It's fully-sealed and ANT+ compatible so it will work with your existing Garmin or PowerTap ANT+ head unit. It's also Bluetooth-ready and works with any Bluetooth 4 equipped phone like the iPhones 4S and newer. And, it only adds 20 grams to the original weight of the crankarm! The Stages PowerMeters is available for LOCAL pickup only but if you need it shipped, you can  Order Yours through our Link at Stages.  Available for U.S. & Canada shipping only, sorry no International Shipping. By using our Stages Affiliate Link  you'll be able to take advantage of our Free Month of Coaching.  Your Stages will come from Stages themselves but we get credit and you get a FREE Month of Coaching. Local: Order online & pick up in store! Bluetooth Ready 20 grams!! accuracy of +/- 2% Need more info? Check out our FAQ's!",0,899.99,,899.99,0,N,,1000,6,6,11,Y,N,Local Purchase Only. Click our Affiliate link below for U.S. shipping. No International Orders,N,0,0,5/9/13,31/03/2014,"Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters|Category Name: Stages Cycling, Category Path: Stages Cycling",http://www.fascatpowermeters.com/product_images/b/993/stages_bluetooth_powermeter__75477.jpg,Stages Shimano Dura Ace 7900 Power Meters for Road and Triathlon Bikes,Stages Shimano Dura Ace 7900 Power Meters for Road and Triathlon Bikes,Stages Shimano Dura Ace 7900 Power Meters for Road and Triathlon Bikes,New,/stages-shimano-dura-ace-7900-power-meter/,
127,P,3309,Stages Shimano XT Mountain Bike Power Meter- IN STOCK 6/5!,Stages,"The Stages Shimano XT Power Meter makes it easy to upgrade to riding with power! The Stages power meter measures force on the left side crankarm and uses an algorithm to calculate overall power from both sides with an accuracy of +/-2%.  It's fully-sealed and ANT+ compatible so it will work with your existing Garmin or PowerTap head unit. It's also Bluetooth-ready and works with any Bluetooth 4 equipped phone like the iPhone 5 and 4S. And, it only adds 20 grams to the original weight of the crankarm! The Stages PowerMeters is available for LOCAL pickup only but if you need it shipped, you can Order Yours through our Link at Stages.  Available for U.S. & Canada shipping only, sorry no International Shipping. By using our  Stages Affiliate Link  you'll be able to take advantage of our Free Month of Coaching.  Your Stages will come from Stages themselves but we get credit and you get a FREE Month of Coaching. Local: Order online & pick up in store! Bluetooth Ready 20 grams!! accuracy of +/- 2% Need more info? Check out our FAQ's!",0,0,,799.99,0,N,,1000,6,6,11,Y,Y,Local Purchase Only. Click our Affiliate link below for U.S. shipping. No International Orders,N,0,0,15/10/2012,4/6/14,"Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Mountain Bike Powermeters, Category Path: Mountain Bike Powermeters|Category Name: Stages Cycling, Category Path: Stages Cycling",http://www.fascatpowermeters.com/product_images/b/439/stages_roadcrank_on_bike__95586.jpg,Stages Shimano XT Power Meter for Mountain Bikes,Stages Shimano XT Power Meter for Mountain Bikes,Stages Shimano XT Power Meter for Mountain Bikes,New,/stages-shimano-xt-mountain-bike-power-meter-in-stock-6-5/,
