"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product Condition","Product URL","Redirect Old URL?"

81,P,53,"SRM FSA K-Force Light Powermeter Training System",SRM,"Upgrade your ride to power with SRM's FSA SL-K Light crankset for precise power measurement on every ride. Accurate to +/- 1.5%, the SRM Power System includes the PowerControl 7 computer, speed & cadence sensor and heart rate strap for real-time data during your ride that you can download later for a thorough post-ride analysis. Weight: 898g (crankset & bottom bracket) Need more info? Check out our FAQ's!",0.00,0.00,0.00,3595.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,600,0,20/03/2012,11/04/2013,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_fsa_k-force_light_powermeter__26246.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/c/850/srm_fsa_k-force_light_powermeter__26246.jpg|Product Image File: srm_power_control_color_options__04863.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/a/252/srm_power_control_color_options__04863.jpg|Product Image File: srm_powermeter_decals__85117.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/d/328/srm_powermeter_decals__85117.jpg|Product Image File: srm_handlebar_clip_options__96634.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/c/097/srm_handlebar_clip_options__96634.jpg|Product Image File: srm_fsa_k-force_light_power_system_orange__39734.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/o/042/srm_fsa_k-force_light_power_system_orange__39734.jpg","SRM FSA K-Force Light Powermeter Training System","SRM PowerMeter FSA K-Force Light Training System, srm power meter","SRM PowerMeter FSA K-Force Light Training System for road and triathlon bikes",New,/srm-fsa-k-force-light-powermeter-training-system-standard-compact-crank/,

82,P,54,"SRM SRAM Red Powermeter Training System (BB30)",SRM,"Equip your ride with the ultimate training tool- SRM's SRAM Red PowerMeter. The time-tested SRM powermeter is matched to SRAM's hollow carbon Red crankset for precise power measurement on every ride. Accurate to +/- 1%, the SRM Power System includes the PowerControl 7 computer, speed & cadence sensor and heart rate strap for real-time data during your ride that you can download later for a thorough post-ride analysis. Weight: 804g (crankset & BB30 bottom bracket) Need more info? Check out our FAQ's!",0.00,0.00,0.00,3545.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,800,0,20/03/2012,20/05/2014,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_power_control_color_options__22383.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/e/900/srm_power_control_color_options__22383.jpg|Product Image File: srm_powermeter_decals__34317.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/o/685/srm_powermeter_decals__34317.jpg|Product Image File: Year_of_TP_premium_Coaching__58483.png, Product Image URL: http://www.fascatpowermeters.com/product_images/t/075/Year_of_TP_premium_Coaching__58483.png|Product Image File: srm_sram_red_powermeter_system__44094.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/q/422/srm_sram_red_powermeter_system__44094.jpg","SRM SRAM S975 Powermeter Training System for Road and Triathlon bikes","SRM Powermeter SRAM S975 Training System, srm powermeter for road and triathlon bikes","SRM SRAM S975 Powermeter Training System Powermeter",New,/srm-sram-red-powermeter-training-system-bb30/,

83,P,55,"SRM SRAM Red Powermeter Training System (GXP)",SRM,"Equip your ride with the ultimate training tool- SRM's SRAM Red PowerMeter. The time-tested SRM powermeter is matched to SRAM's hollow carbon Red crankset for precise power measurement on every ride. Accurate to +/- 1%, the SRM Power System includes the PowerControl 7 computer, speed & cadence sensor and heart rate strap for real-time data during your ride that you can download later for a thorough post-ride analysis. Weight: 804g (crankset & GXP bottom bracket) Need more info? Check out our FAQ's!",0.00,0.00,0.00,3495.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,799,0,20/03/2012,10/12/2013,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_power_control_color_options__12308.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/o/418/srm_power_control_color_options__12308.jpg|Product Image File: srm_powermeter_decals__91697.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/e/205/srm_powermeter_decals__91697.jpg|Product Image File: srm_handlebar_clip_options__16646.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/r/682/srm_handlebar_clip_options__16646.jpg|Product Image File: srm_sram_red_powermeter_system__64200.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/z/440/srm_sram_red_powermeter_system__64200.jpg","SRM SRAM S975 Powermeter Training System for road and triathlon bikes","SRM Powermeter SRAM S975 Training System, SRM power meter for road and triathlon bikes","SRM SRAM S975 Powermeter Training System powermeter",New,/srm-sram-red-powermeter-training-system-gxp/,

87,P,59,"SRM DuraAce Powermeter Training System 7850 (Compact Crank)",SRM,"Upgrade your ride with the ultimate training tool- SRM's Shimano Dura-Ace 7800 PowerMeter! The time-tested SRM powermeter is matched to Shimano's timeless 7800 crankset for precise power measurement on every ride. Accurate to +/- 1.5%, the SRM Power System includes the PowerControl 7 computer, speed & cadence sensor and heart rate strap for real-time data during your ride that you can download later for a thorough post-ride analysis. Weight: 919g (crankset & bottom bracket) Need more info? Check out our FAQ's!",0.00,0.00,0.00,3695.00,0.00,N,,3.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,700,0,20/03/2012,11/04/2013,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_shimano_7800c_powermeter__29613.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/n/246/srm_shimano_7800c_powermeter__29613.jpg|Product Image File: srm_power_control_color_options__20376.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/b/304/srm_power_control_color_options__20376.jpg|Product Image File: srm_powermeter_decals__56084.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/a/215/srm_powermeter_decals__56084.jpg|Product Image File: srm_handlebar_clip_options__01541.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/h/040/srm_handlebar_clip_options__01541.jpg|Product Image File: srm_shimano_7800c_power_system_orange__46919.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/f/232/srm_shimano_7800c_power_system_orange__46919.jpg","SRM Dura Ace 7800 Powermeter Training System","SRM Powermeter Shimano Dura Ace 7800, SRM Power meter","SRM Powermeter Shimano Dura Ace, SRM Power meter",New,/srm-duraace-powermeter-training-system-7850-compact-crank/,

91,P,60,"SRM DuraAce PowerMeter 7850 (Compact Crank)",SRM,"Upgrade your ride with the ultimate training tool- SRM's Shimano Dura-Ace 78500 PowerMeter! The time-tested SRM powermeter is matched to Shimano's classic 7850 compact crankset for precise power measurement on every ride. Accurate to +/- 1.5%, the SRM powermeter can be paired with your favorite ANT+ bike computer for the ultimate training and racing system. Weight: 919g (crankset & bottom bracket) Need more info? Check out our FAQ's!",0.00,0.00,0.00,3695.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,700,0,16/04/2012,11/04/2013,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_powermeter_decals__48621.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/b/677/srm_powermeter_decals__48621.jpg|Product Image File: srm_shimano_7800c_powermeter_f__78859.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/y/120/srm_shimano_7800c_powermeter_f__78859.jpg","SRM Dura Ace 7800 Power Training System","SRM Powermeter Dura Ace 7800 System, srm power meter","SRM Powermeter Dura Ace 7800 Training System",New,/srm-duraace-powermeter-7850-compact-crank/,

93,P,1000,"SRM Dura Ace 7900 PowerMeter",SRM,"SRM's Shimano Dura Ace 7900 PowerMeter is the ultimate training tool. Perfect for Di2 groupset users, the SRM powermeter is the gold standard in the pro peloton for precise power measurement accurate to +/- 1.5%. Combine that with Shimano's sleek 7900 crankset and this powermeter is simply the best.   The SRM Power System is ANT+ meaning it can be paried with any ANT+ bike computer such as the Garmin Edge 510, the PowerControl 7 or the Joule GPS. Weight: 910g (crankset & bottom bracket) Need more info? Check out our FAQ's! ",0.00,0.00,0.00,3145.00,0.00,N,,4.0000,6.0000,14.0000,10.0000,Y,Y,"FREE U.S. Shipping",Y,1397,0,20/04/2012,25/07/2013,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_powermeter_decals__81160.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/g/453/srm_powermeter_decals__81160.jpg|Product Image File: bike_crank_compatability_2012_lg__96888.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/f/132/bike_crank_compatability_2012_lg__96888.jpg|Product Image File: srm_shimano_7900_power_meter_blue__87251.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/s/676/srm_shimano_7900_power_meter_blue__87251.jpg","Sale SRM DuraAce PowerMeter 7900 for road bikes and triathlon bikes","SRM DuraAce PowerMeter 7900 for road bikes, srm power meter","SRM DuraAce PowerMeter 7900 for road bikes and triathlon bikes",New,/srm-dura-ace-7900-powermeter-on-sale/,

96,P,61,"SRM PowerControl 7 Computer",SRM,"SRM's PowerControl 7 computer dispalys real-time riding data from your SRM Powermeter wirelessly via ANT+. Power, speed, cadence, heart rate, energy consumption, distance, altitude and temperature are all at your fingertips to help you ride smarter and stronger. You'll get 120 hours of ride time before the battery needs a re-charge. The PowerControl 7 stores up to 130 hours of ride data at 1-second intervals and the built-in motion sensor starts and stops automatically too. Weight: 2.4oz. If you need parts and accessories please call 720-406-7444 or email sales@fascatcoaching.com to special order them!",0.00,0.00,0.00,750.00,0.00,N,,2.0000,10.0000,12.0000,6.0000,Y,Y,"FREE U.S. Shipping",N,0,0,25/04/2012,06/04/2013,"Category Name: SRM, Category Path: SRM|Category Name: ANT+ Cycling Computers for Powermeters, Category Path: ANT+ Cycling Computers for Powermeters","Product Image File: srm_handlebar_clip_options__82309.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/c/259/srm_handlebar_clip_options__82309.jpg|Product Image File: srm_power_control_color_options__71100.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/p/346/srm_power_control_color_options__71100.jpg|Product Image File: srm_powercontrol_7_features__52440.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/r/970/srm_powercontrol_7_features__52440.jpg|Product Image File: srm_powercontrol_7_red__02479.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/u/212/srm_powercontrol_7_red__02479.jpg","SRM PowerControl 7 for Powermeters","SRM PowerControl 7, Powermeter, power meter","SRM PowerControl 7 for Powermeters",New,/srm-powercontrol-7-computer/,

97,P,1002,"SRM DuraAce 7900 Powermeter Training System",SRM,"SRM's Shimano Dura-Ace 7900 PowerMeter is the ultimate training tool. Perfect for Di2 groupset users, the SRM powermeter is the gold standard in the pro peloton for precise power measurement accurate to +/- 1.5%. Combine that with Shimano's sleek 7900 crankset and this powermeter is simply the best.  The SRM Power System includes the PowerControl 7 computer, speed & cadence sensor and heart rate strap for real-time data during your ride that you can download later for a thorough post-ride analysis. Weight: 910g (crankset & bottom bracket) Need more info? Check out our FAQ's! ",0.00,0.00,0.00,3895.00,0.00,N,,4.0000,14.0000,6.0000,10.0000,Y,Y,"FREE U.S. Shipping",Y,1400,0,30/04/2012,20/05/2014,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_shimano_7900_powermeter__51543.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/i/306/srm_shimano_7900_powermeter__51543.jpg|Product Image File: srm_power_control_color_options__21007.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/f/823/srm_power_control_color_options__21007.jpg|Product Image File: srm_powermeter_decals__64266.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/r/930/srm_powermeter_decals__64266.jpg|Product Image File: srm_handlebar_clip_options__67295.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/n/973/srm_handlebar_clip_options__67295.jpg|Product Image File: bike_crank_compatability_2012_lg__46555.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/r/177/bike_crank_compatability_2012_lg__46555.jpg|Product Image File: Year_of_TP_premium_Coaching__33389.png, Product Image URL: http://www.fascatpowermeters.com/product_images/y/425/Year_of_TP_premium_Coaching__33389.png|Product Image File: srm_shimano_7900_power_system_orange__80153.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/c/541/srm_shimano_7900_power_system_orange__80153.jpg","Sale SRM Shimano Dura Ace 7900 Power Training System","SRM Shimano Dura Ace 7900 Power Training System, powermeter","SRM Powermeter System Shimano Dura Ace 7900",New,/srm-duraace-7900-powermeter-training-system/,

110,P,491,"SRM Rotor 3D+ MTB Powermeter Training System (2x10)",SRM,"Now your off-road training and racing can acheive new levels with the SRM Rotor 3D+ MTB PowerMeter! SRM's time-tested powermeter is matched to Rotor's ultra-stiff triple-hollow 3D+ crankset for precise power measurement and power transfer on every ride. Accurate to +/- 1.5%, the SRM Power System includes the PowerControl 7 computer, speed & cadence sensor and heart rate strap for real-time data during your ride that you can download later for a thorough post-ride analysis. The Rotor 3D+ is compatible with BB30/PF30 and BBright bottom bracket standards. Weight: 662g Need more info? Check out our FAQ's!",0.00,0.00,0.00,3149.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,600,0,21/08/2012,09/07/2013,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Mountain Bike Powermeters, Category Path: Mountain Bike Powermeters","Product Image File: srm_power_control_color_options__36452.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/d/253/srm_power_control_color_options__36452.jpg|Product Image File: srm_powermeter_decals__01880.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/x/129/srm_powermeter_decals__01880.jpg|Product Image File: srm_handlebar_clip_options__01576.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/m/297/srm_handlebar_clip_options__01576.jpg|Product Image File: srm_rotor_3D_mtb_power_system_orange__68508.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/d/735/srm_rotor_3D_mtb_power_system_orange__68508.jpg","SRM Rotor 3D+ Powermeter Training System for mountain bikes","SRM PowerMeter Rotor 3D+ Training System, srm mountain bike power meter","SRM PowerMeter Rotor 3D+ Training System for mountain bikes",New,/srm-rotor-3d-mtb-powermeter-training-system-2x10/,

111,P,492,"SRM Rotor 3D+ MTB Powermeter (2x10)",SRM,"Now your off-road training and racing can acheive new levels with the SRM Rotor 3D+ MTB PowerMeter! SRM's time-tested powermeter is matched to Rotor's ultra-stiff triple-hollow 3D+ crankset for precise power measurement to +/- 1.5%. The Rotor 3D+ is compatible with BB30/PF30 and BBright bottom bracket standards. The SRM Power System is ANT+ meaning it can be paried with any ANT+ bike computer such as the Garmin Edge 510, the PowerControl 7 or the Joule GPS. Weight: 662g Need more info? Check out our FAQ's!",1715.00,0.00,0.00,2499.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,599,0,23/08/2012,20/05/2014,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Mountain Bike Powermeters, Category Path: Mountain Bike Powermeters","Product Image File: srm_decals__79104.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/v/884/srm_decals__79104.jpg|Product Image File: Year_of_TP_premium_Coaching__32474.png, Product Image URL: http://www.fascatpowermeters.com/product_images/j/752/Year_of_TP_premium_Coaching__32474.png|Product Image File: srm_rotor_3D_plus_mtb_powermeter_f__73116.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/e/983/srm_rotor_3D_plus_mtb_powermeter_f__73116.jpg","SRM Rotor 3D+ MTB PowerMeter for mountain bikes","SRM PowerMeter Rotor 3D+ MTB Power Meter, srm mountain bike power meter","SRM PowerMeter Rotor 3D+ MTB PowerMeter for mountain bikes",New,/srm-rotor-3d-mtb-powermeter-2x10/,

113,P,1111,"SRM Shimano MTB PowerMeter (2x10)",SRM,"SRM's Shimano MTB PowerMeter is the ultimate upgrade to your off-road ride! SRM powermeter is the gold standard in the pro peloton for precise power measurement accurate to +/- 1.5%. Combine that with the powerful Shimano Deore XT crankset and you'll be riding the best! The SRM Power System is ANT+ meaning it can be paried with any ANT+ bike computer such as SRM's PowerControl 7, Garmin Edge 510, the  or the Joule GPS. Weight: 750g & 88g for bottom bracket (not included) Need more info? Check out our FAQ's! ",0.00,0.00,0.00,2599.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,200,0,23/08/2012,20/05/2014,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Mountain Bike Powermeters, Category Path: Mountain Bike Powermeters","Product Image File: srm_powermeter_decals__44259.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/g/028/srm_powermeter_decals__44259.jpg|Product Image File: Year_of_TP_premium_Coaching__74319.png, Product Image URL: http://www.fascatpowermeters.com/product_images/i/393/Year_of_TP_premium_Coaching__74319.png|Product Image File: srm_shimano_mtb_powermeter__18022.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/a/556/srm_shimano_mtb_powermeter__18022.jpg","SRM Shimano MTB PowerMeter for Mountain bikes","SRM Shimano MTB PowerMeter for Mountain bikes","SRM Shimano MTB Power Meter for Mountain bikes",New,/srm-shimano-mtb-powermeter-2x10/,

116,P,1112,"SRM Shimano MTB Powermeter Training System (2x10)",SRM,"SRM's Shimano MTB PowerMeter is the ultimate upgrade to your off-road ride! SRM powermeter is the gold standard in the pro peloton for precise power measurement accurate to +/- 1.5%. Combine that with the powerful Shimano Deore XT crankset and you'll be riding the best!  The SRM Power System includes the PowerControl 7 computer, speed & cadence sensor and heart rate strap for real-time data during your ride that you can download later for a thorough post-ride analysis. Weight: 750g & 88g for bottom bracket (not included) Need more info? Check out our FAQ's! ",0.00,0.00,0.00,3149.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,200,0,07/09/2012,09/10/2013,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Mountain Bike Powermeters, Category Path: Mountain Bike Powermeters","Product Image File: srm_power_control_color_options__90894.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/h/893/srm_power_control_color_options__90894.jpg|Product Image File: srm_powermeter_decals__95541.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/e/951/srm_powermeter_decals__95541.jpg|Product Image File: srm_handlebar_clip_options__87263.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/m/258/srm_handlebar_clip_options__87263.jpg|Product Image File: srm_shimano_mtb_power_system_orange__73581.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/c/288/srm_shimano_mtb_power_system_orange__73581.jpg","SRM Shimano Powermeter Training System for mountain bikes","SRM PowerMeter Shimano Training System, srm mountain bike power meter","SRM PowerMeter Shimano Training System for mountain bikes",New,/srm-shimano-mtb-powermeter-training-system-2x10/,

157,P,1010,"SRM Dura Ace 9000 PowerMeter ",SRM,"SRM's Shimano Dura Ace 9000 PowerMeter is IN STOCK!  Shimano has gone to 11 speed this year making the SRM a perfect training tool!  Plus if you are running Di2 11spd, the SRM Dura Ace 9000 will work (& look) the best with you Di2 groupo. Anything else would be like buying an Armani suit and getting a TJ max tie! New for the 9000 Shimano Groupo is a ""Top Secret"" BCD that allows athletes to swap out regular rings (53/39) for compact rings (50/34) without affecting the calibration (slope) and thus the accuracy of the SRM.  The SRM powermeter is the gold standard in the pro peloton for precise power measurement that's accurate to +/- 1.5%. Combine that with Shimano's versatile 4-arm (new Top Secret BCD) 9000 crankset and this powermeter is simply the best there is.  The Shimano 9000 rings are 20% stiffer than the previous Shimano's 7900's.  Plus the SRM boast 3000 hours of battery life! Use the SRM 9000 with 53/39 rings on your road bike in the spring and summer and then be able to swap it over to your cyclocross bike in a 46/38 ring combination.  Or swap the 53/39 rings to a compact 'climbing' 50/34 for climbing mountains in the Summer.   No re-calibration required! The SRM Powermeter is ANT+ meaning it can be paried with any ANT+ bike computer such as the Garmin Edge 510, the PowerControl 7 or the Joule GPS. Why Buy your SRM from anywhere else!  Get a FREE month of power based coaching from us (up to a $450 value) and tap into all the benefits of Training with POWER ! ! Need more info? Check out our FAQ's! ",0.00,0.00,0.00,3199.00,0.00,N,,4.0000,14.0000,10.0000,6.0000,Y,Y,"FREE U.S. Shipping",Y,91,0,25/01/2013,20/05/2014,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: bike_crank_compatability_2012_lg__19905.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/j/761/bike_crank_compatability_2012_lg__19905.jpg|Product Image File: SRM_DA_9000_1__63468.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/s/365/SRM_DA_9000_1__63468.jpg|Product Image File: SRM_DA_9000_2__17033.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/a/324/SRM_DA_9000_2__17033.jpg|Product Image File: Year_of_TP_premium_Coaching__69887.png, Product Image URL: http://www.fascatpowermeters.com/product_images/l/011/Year_of_TP_premium_Coaching__69887.png|Product Image File: srm_dura_ace_9000_11spd_powermeter__72310.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/p/311/srm_dura_ace_9000_11spd_powermeter__72310.jpg","SRM DuraAce PowerMeter 9000 for road bikes and triathlon bikes","SRM DuraAce PowerMeter 9000  for road bikes, srm power meter","SRM DuraAce PowerMeter 9000  for road bikes and triathlon bikes",New,/srm-dura-ace-9000-powermeter/,

158,P,541,"SRM SRAM Powermeter Training System (GXP)",SRM,"Equip your ride with the ultimate training tool- SRM's SRAM PowerMeter. The time-tested SRM powermeter is matched to SRAM's carbon S975 crankset for precise power measurement on every ride. Accurate to +/- 1.5%, the SRM Power System includes the PowerControl 7 computer, speed & cadence sensor and heart rate strap for real-time data during your ride that you can download later for a thorough post-ride analysis. Weight: 752g (crankset only) Need more info? Check out our FAQ's!",0.00,0.00,0.00,3495.00,0.00,N,,4.0000,12.0000,14.0000,8.0000,Y,Y,"FREE U.S. Shipping",Y,100,0,05/02/2013,20/05/2014,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_power_control_color_options__34197.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/z/802/srm_power_control_color_options__34197.jpg|Product Image File: srm_powermeter_decals__64303.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/t/847/srm_powermeter_decals__64303.jpg|Product Image File: Year_of_TP_premium_Coaching__23637.png, Product Image URL: http://www.fascatpowermeters.com/product_images/o/199/Year_of_TP_premium_Coaching__23637.png|Product Image File: srm_sram_s975_power_system_orng__08265.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/i/413/srm_sram_s975_power_system_orng__08265.jpg","SRM SRAM S975 Powermeter Training System for Road and Triathlon bikes","SRM Powermeter SRAM S975 Training System, srm powermeter for road and triathlon bikes","SRM SRAM S975 Powermeter Training System Powermeter",New,/srm-sram-powermeter-training-system-gxp/,

160,P,1202,"SRM DuraAce 9000 Powermeter Training System",SRM,"SRM's Shimano Dura Ace 9000 PowerMeter is IN STOCK!  Shimano has gone to 11 speed this year making the SRM a perfect training tool!  Plus if you are running Di2 11spd, the SRM Dura Ace 9000 will work (& look) the best with you Di2 groupo. Anything else would be like buying an Armani suit and getting a TJ max tie! New for the 9000 Shimano Groupo is a ""Top Secret"" BCD that allows athletes to swap out regular rings (53/39) for compact rings (50/34) without affecting the calibration (slope) and thus the accuracy of the SRM.  The SRM powermeter is the gold standard in the pro peloton for precise power measurement that's accurate to +/- 1.5%. Combine that with Shimano's versatile 4-arm (new Top Secret BCD) 9000 crankset and this powermeter is simply the best there is.  The Shimano 9000 rings are 20% stiffer than the previous Shimano's 7900's.  Plus the SRM boast 3000 hours of battery life! Use the SRM 9000 with 53/39 rings on your road bike in the spring and summer and then be able to swap it over to your cyclocross bike in a 46/38 ring combination.  Or swap the 53/39 rings to a compact 'climbing' 50/34 for climbing mountains in the Summer.   No re-calibration required! The SRM Powermeter is ANT+ meaning it can be paried with any ANT+ bike computer such as the Garmin Edge 510, the PowerControl 7 or the Joule GPS. Why Buy your SRM from anywhere else!  Get a FREE month of power based coaching from us (up to a $450 value) and tap into all the benefits of Training with POWER ! ! Need more info? Check out our FAQ's! ",0.00,0.00,0.00,3952.00,0.00,N,,4.0000,14.0000,6.0000,10.0000,Y,Y,"FREE U.S. Shipping",Y,98,0,10/04/2013,20/05/2014,"Category Name: SRM, Category Path: SRM|Category Name: Powermeter Cranksets, Category Path: Powermeter Cranksets|Category Name: Road Bike Powermeters, Category Path: Road Bike Powermeters","Product Image File: srm_power_control_color_options__64555.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/g/982/srm_power_control_color_options__64555.jpg|Product Image File: srm_handlebar_clip_options__22788.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/b/391/srm_handlebar_clip_options__22788.jpg|Product Image File: SRM_PC7__07285.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/u/894/SRM_PC7__07285.jpg|Product Image File: SRM_DA_9000_1__70000.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/m/810/SRM_DA_9000_1__70000.jpg|Product Image File: SRM_DA_9000_2__91345.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/w/658/SRM_DA_9000_2__91345.jpg|Product Image File: Year_of_TP_premium_Coaching__45008.png, Product Image URL: http://www.fascatpowermeters.com/product_images/h/813/Year_of_TP_premium_Coaching__45008.png|Product Image File: srm_dura_ace_9000_11spd_system__70705.jpg, Product Image URL: http://www.fascatpowermeters.com/product_images/e/363/srm_dura_ace_9000_11spd_system__70705.jpg","SRM Shimano Dura Ace 9000 Power Training System","SRM Shimano Dura Ace 9000 Power Training System, powermeter","SRM Powermeter System Shimano Dura Ace 9000",New,/srm-duraace-9000-powermeter-training-system/,

